A,B,C,D,E,F,G,H,I,J,Response
22.62419377,0.559077507,-0.288286882,0.907964424,1.011636452,0.163360546,0.894155753,-0.655848744,white,female,-0.934704056
-68.99356091,0.290771573,-0.343074445,-0.411047322,0.568604453,-0.141980965,-0.218374426,1.027970344,black,male,0.295235167
336.3129234,1.774818399,0.909830732,0.433912039,-0.530089622,1.432059986,1.746093835,0.453536878,white,male,2.276824655
58.97036811,-1.932253157,0.116715287,-2.470835671,1.029661045,0.33488639,-0.562522199,-1.28829435,black,female,1.66507479
186.6963774,-1.26062724,1.011694741,0.873744028,-0.006484714,1.146720923,-0.900638263,1.291462531,black,male,1.726722967
279.5819679,-0.780855376,0.464686159,2.877920427,2.026090784,0.942382017,1.019715038,-0.434457999,white,male,0.873845426
239.2907974,0.111085454,1.03279978,1.628311949,0.899861998,0.286939694,-0.073658498,-1.0186964,white,female,-0.027416296
-47.54783721,-0.122362453,0.394892536,0.37953063,0.453459891,-0.422953325,-0.054118171,-1.66899631,black,male,-0.302267025
-113.2062669,0.271797593,0.972074348,-0.362403729,-0.536247386,-1.096542711,0.074890484,2.393044123,black,female,-0.201029577
-317.3203777,0.772835469,-0.239177725,1.083754081,-0.721914697,-0.188619188,0.132337092,0.814715833,black,male,-2.999778717
146.6552461,0.322444436,0.763572518,-0.848113294,-0.856302447,0.989187523,-0.050423397,-1.022563603,white,female,-0.730155207
-215.844126,-0.978899129,0.31487799,1.029426518,-1.939163237,-1.502643574,-0.945350423,-0.997919594,black,female,-0.084516239
4.94465694,-1.235204263,0.118629028,-0.397642182,-0.393038815,0.232659835,0.017833703,1.217962975,black,female,0.271050624
-34.79113287,0.225837699,-0.521082217,-0.171565371,0.472666502,0.02901088,-1.463931151,0.211686961,black,male,0.68822165
5.183332975,1.357218937,-0.080204272,0.697352914,0.24732398,0.576103162,-1.334244884,1.931032412,white,female,-0.693694727
288.9990649,-0.387817959,0.14776082,-1.375381977,-0.165021638,1.014259775,1.215868156,0.388273035,white,female,0.782511637
-5.182167237,0.471031006,0.295765586,-0.224034874,-1.380997392,-0.131224494,-0.138994206,1.400633268,black,female,0.383711568
-139.1234367,3.016666229,-2.641188656,-0.260027323,-0.727903844,1.602932187,-0.634801194,0.55083034,white,male,-0.380200161
-187.4355929,0.312875312,0.409252475,-1.716903826,-0.382238615,0.924010931,-0.643756792,-0.259286731,black,male,-1.853791997
-40.605888,-0.303011764,-1.024471869,-2.597115525,-1.44402793,1.141138779,-1.416842202,-0.338375167,white,female,-0.062071024
-49.2943438,-1.590356999,-0.309714192,-0.532967929,0.803785383,-0.36487452,0.217470313,1.325645608,white,male,-1.032359848
123.1430834,1.574485859,0.332934936,0.445546119,-2.096578165,0.139103409,0.111507287,-1.021430554,white,female,-0.282474595
113.6348919,-1.010002285,-0.009664378,0.68404353,-1.059417638,-0.290777113,0.962413143,1.480736259,white,female,0.496815173
-51.04933973,-0.693500147,0.343033211,-0.715397819,0.485056875,0.517069976,0.923996887,-0.767962208,black,female,0.366558405
-86.56371798,-0.570692717,0.710194741,-0.387848982,0.20057959,0.280545861,0.599326128,0.397515327,black,female,-0.571363374
-139.054387,-2.212624969,0.305622498,1.658482973,0.058848188,-2.677669299,0.272148132,-0.008017412,black,female,-1.142823533
50.50331325,2.293126265,1.339040146,0.755811038,-0.065710311,-1.751565766,1.023369401,-0.610273187,white,female,-0.58168626
-79.93957025,0.314424633,-0.552831778,1.001789946,1.260900025,-0.185788365,-0.942298641,1.288429776,white,female,-0.511035132
131.227161,0.081351498,1.10307591,-0.021357006,-0.085677983,-1.068414245,1.071453334,-1.678700522,white,male,-0.386666958
179.002495,-0.376768728,0.228315921,-0.579373254,-0.869137271,1.24635696,0.036009557,-1.913413821,white,female,0.213728301
-112.8752913,0.72225756,-0.553027936,-0.449050451,-0.66220698,-0.055399701,-1.043212595,1.442562854,black,female,-0.238005541
180.1415457,1.038821664,-1.145811724,0.502726453,-0.553325655,1.637208472,0.902900668,0.494808024,white,female,0.953255999
45.85668544,1.84065082,-0.92749487,-1.339756598,-0.614089707,1.931034878,1.182846891,-0.21080735,black,female,0.353606122
-95.65838614,-0.888378839,0.882463482,-0.026820593,0.709525995,-1.495577952,-0.687163325,-1.259437306,black,female,-0.650117751
-115.5428174,0.932909154,0.730972781,-1.910553115,-0.275524,-0.152703322,-0.144273646,-0.266720524,black,female,-1.090001693
231.8944596,0.789386555,0.090575685,0.725445697,0.670175041,0.053922433,-0.950578868,0.259717685,white,female,0.674808153
25.58440046,1.923852105,0.564796997,0.97079881,-0.490248974,-1.251785513,0.269115158,0.745294782,white,female,-0.340042361
-24.57489423,-0.843565693,-1.407754858,-1.902794474,0.918566294,0.099817842,-1.013112891,1.804957908,white,female,-0.210019135
124.2168203,-1.481084856,1.854825334,1.141405388,0.412279174,-0.302493401,-0.504343589,-0.079721788,white,female,-1.027712098
131.5565231,-0.867666912,1.380361272,0.561385624,-0.998974856,0.200694336,-0.141582298,0.55970499,black,male,0.570753172
-87.71648282,0.362718742,-0.589100747,1.097127055,-0.198198853,-0.784753807,-1.217165251,-1.826599667,black,female,0.422612491
-43.91973959,-0.282222138,-0.41355427,-0.683204284,-0.744023868,-0.277696104,0.958964345,3.378692982,black,female,0.86767366
-162.8076782,-0.952821727,-1.164758607,-0.415635413,0.247115109,-0.110178891,0.485401004,-2.083211605,black,male,-0.543952256
160.5030276,0.126062782,1.57208191,-0.509419104,0.723871859,-0.066066012,1.191608653,0.058731448,white,male,-1.081384439
-207.9428821,-0.015374239,-1.527550303,-0.281022347,-0.467311191,-0.429036011,-1.353444541,0.531938244,black,male,-0.846552167
157.6584433,0.013684988,-0.531984392,-0.689353076,1.68035384,-0.82298341,-0.60369932,0.147543106,white,male,0.77581134
51.38508636,0.778116406,-1.671482698,-1.253627375,0.348812495,-0.608831472,0.591350199,1.400175318,white,male,0.712758302
-50.59439918,-1.695086717,-0.353862729,0.087443276,-0.482790002,0.132622893,0.449645639,0.908037164,black,female,-0.136380326
0.1207291,0.171539086,0.595376657,1.529645156,-0.745532495,0.778900894,-0.484259762,-1.806583681,black,female,0.179649993
-30.87860851,-0.08147418,-0.50416273,0.372611268,-1.172382503,1.927834566,-0.032204391,0.687808384,black,male,-0.147566843
351.2240176,0.282666721,-1.01488757,-1.412120063,-0.65619911,0.355136983,1.163341599,1.783926554,white,male,3.031600238
-71.87007638,1.314882942,-1.588433648,0.126203688,0.690242441,0.479798833,-2.377227865,-0.023954133,black,male,1.834037517
92.99551353,-2.184343364,1.494190571,0.235463272,-0.381133395,-0.276089504,0.202137564,-1.959894323,white,female,-0.319630973
-16.75388928,-0.865308243,-0.721742593,1.183638548,0.630735691,-1.010080267,0.516136628,-2.077589913,white,male,-0.145697852
102.3606463,0.294970627,0.725458071,-1.061104046,0.122023092,0.466048274,0.166562595,-0.185325435,white,male,-0.898972959
-164.007714,-0.733804991,-0.732389277,-0.771752221,-0.184965832,1.273284736,0.535652536,-0.59293548,black,female,-0.305686255
200.759657,0.968531562,2.064557625,0.863462071,-0.455712951,1.656426876,-0.71570223,0.248466996,white,male,0.248164303
369.5968273,1.212467227,0.985122569,-0.329124987,0.63389948,-0.467065287,-0.769290306,1.091263645,white,female,0.761165524
54.93211316,1.073189083,1.279414318,0.362164291,0.648285112,-1.222309971,-0.134758618,0.32278179,black,female,1.199781953
-73.57275776,-1.625450433,-1.261765374,-2.082416725,-1.174278057,0.10184846,0.353898358,0.337854559,black,female,0.491210783
131.9959478,-1.121642424,0.343234152,0.497685246,0.497536259,0.38945047,-0.624143169,0.275106031,white,female,0.930333243
-174.0798306,1.694599061,-0.213042918,-0.384440181,0.061505993,0.363570359,1.374632059,0.154740602,black,female,-2.2918265
10.69681519,-0.229290397,-0.59888239,-1.564603493,-0.730005871,-0.423387436,-1.24618863,-0.082351171,black,female,0.966760305
54.5901021,-0.966747625,0.684076341,-0.94285943,1.340737952,0.429436195,-3.035641094,0.12310833,white,female,0.33929985
206.9011308,-0.78358204,1.144943038,-0.377369885,1.058408828,-0.266117035,0.354086178,-0.542739717,white,male,0.376237026
-212.5156902,-1.301062628,-1.064011064,0.648305719,0.242767166,0.999791393,-0.860434673,-1.88865029,black,female,-0.053194911
226.7446772,-0.913916401,-0.078104131,1.312287101,-1.495008312,0.742245582,0.452971978,-0.659509405,white,female,1.198421464
-27.07422143,-0.287743394,-0.853746822,0.156800823,1.712166959,0.444467831,0.373255038,-0.619859184,black,male,0.777046981
213.2398212,0.948839796,-0.264089908,-0.172421328,-0.018811838,-0.566476628,1.984541201,0.427562843,white,female,2.112727946
229.4400502,-0.964425758,0.144797446,-0.640994784,0.267762393,-0.928232861,0.98228694,-0.584499278,white,male,0.25551061
-43.43480716,-0.374671062,0.431360053,0.191581171,-0.056804051,-0.404665849,-0.64807296,-1.765505333,white,female,-1.55315271
205.6238061,-0.182590964,-0.40921956,-0.784242669,1.448454898,0.582132158,-0.960800349,-0.185833403,white,male,0.93109309
-41.34258674,-0.48263636,-0.326821647,0.944912674,-1.434147061,-0.679036521,1.357360835,-0.827946221,black,male,0.21182974
114.2957784,-0.170695531,-0.006515154,-0.018535837,-0.309761125,0.846048326,2.161817157,0.31144632,black,male,0.995669406
-161.722808,0.597692302,-1.039343219,-1.311012153,1.342841822,-1.360978349,-0.773660402,0.287175403,white,male,-0.876010136
27.6911154,0.473937058,-0.413483593,-0.167545399,-1.659572992,2.720554476,-1.342114967,-0.99287751,black,male,0.007513879
32.74267319,-0.519942549,0.526341386,-0.083019546,-0.084332287,-1.510490353,-1.255282619,-1.262961788,black,male,0.829003941
86.28271098,-0.625994725,-0.925973703,-1.528548671,-0.424622356,-1.572276614,0.890596744,0.97747117,white,female,0.23254112
-48.47210658,-0.959809103,0.293433906,0.65358807,0.04118129,-1.034532188,1.868323102,0.908405612,black,male,-0.190146559
64.5915476,-1.409635029,-1.195180786,1.565240096,-1.115999236,-0.741851676,0.318850103,0.847359687,white,male,0.347809219
-56.90129742,-0.318566166,-0.153758445,-0.466893104,-0.020740412,-0.805622693,0.283920241,-0.272082127,black,male,0.662017862
15.94728151,-1.100478121,0.19409083,-1.247993731,-0.208330925,-0.193397681,-0.564581909,0.884659074,white,male,-0.353901889
-101.3192063,0.510530212,-0.039404066,-1.047311012,-0.781701479,1.430755749,-0.246980511,1.076895024,black,male,-0.905011303
87.48804827,-0.322321392,0.143748632,-2.098431668,-1.645634569,-0.066554591,-1.414387841,-1.151765215,white,male,0.255533977
9.254042298,0.728035355,0.929741473,-0.227262393,0.277119431,0.212595919,1.220992071,0.7178007,black,female,-0.314060432
139.6516665,0.736421951,-0.054889594,-0.373854069,2.092225509,-1.077598212,0.361121706,0.93041005,white,female,1.226262989
128.8197862,2.434874054,-1.100308089,0.468772027,-0.212311295,-2.035462933,0.375112536,-0.434240854,white,female,1.807832992
168.0962638,-0.578129402,0.689852123,-0.885364011,-1.153433616,-0.202061484,-0.176500431,-1.259368305,white,female,1.101553139
-156.9206129,0.663287671,-0.426467959,-2.214416392,-0.638462394,-2.232880032,-0.895325723,-2.49941927,black,female,-0.550222532
-58.75320875,-0.00245754,-1.540055864,0.341501787,1.795122116,0.124709376,0.554385018,-1.707355158,white,female,0.121307061
207.4253423,-1.157499323,2.570968253,-0.495187458,-2.59755239,-0.548194354,-1.249831864,0.132272968,white,male,-0.229918653
-212.8936685,1.361051769,-2.248369191,-1.707646285,0.293221253,0.266512761,-0.030356992,2.977539755,black,male,-0.487409638
36.2948113,-1.558834273,1.362934797,-1.555172757,0.028110488,0.067577618,-0.506893302,-0.577325606,black,male,-0.290092257
104.6796362,-0.493218779,1.341692882,1.494213042,-1.79152121,0.275471115,0.204907647,1.670778786,black,male,1.65898611
8.153610919,1.153529547,-0.07323534,-0.236536617,-0.47812637,-0.743884934,2.402947791,0.413522857,black,female,0.682685465
221.4367184,-0.384740391,0.009641261,0.223271357,0.048572745,2.356599476,2.237539423,0.182944662,white,female,0.808301813
195.9909838,0.04527443,1.443122384,1.784076325,1.471555345,0.16868004,-0.272269342,0.671776806,white,female,0.081179033
86.04115477,-0.898586149,0.252953253,-1.583262281,0.558307458,1.618014893,-0.787435005,1.677349769,white,female,0.422855957
69.85289261,-0.013006758,-0.842812671,-1.493057274,-0.04936879,-0.774443004,0.819499514,-1.241982217,white,female,0.287317011
-115.9094772,0.18336572,0.535200292,1.311677381,1.583120944,-1.201552098,-0.220439816,-0.557538544,white,female,-1.633642328
92.3252009,0.014344216,0.925772873,-1.442255726,-2.019133549,-1.882202507,0.082154809,-0.666667915,white,male,-0.096588653
153.3409529,-0.522329828,0.882988839,-1.619730467,-0.439732215,-1.214987116,1.66004407,0.407687541,white,female,0.25044313
173.2596776,-0.415641414,0.738051906,0.872558648,-0.546225679,0.630576372,-0.102664541,0.055675143,white,male,0.524000753
-97.63522404,-1.426712317,-0.908312408,1.051280335,-2.106668003,-0.149301831,-0.624117473,0.975948555,black,male,0.4932229
-63.66891407,-0.428919801,-0.485360838,0.339575148,-0.030019545,1.147643495,-0.145918457,-1.421421869,white,male,-1.216436507
76.20305025,0.346264602,0.704514704,2.348279696,-1.161497907,1.193289867,-0.463307033,0.791937721,black,male,0.449532626
105.5110379,-0.396921913,0.312282889,-0.666406975,2.725808036,1.436372856,-1.3797903,2.487454398,white,female,0.250718978
-12.45234922,-0.238511162,0.581336202,-0.679579475,-0.271431405,-0.830096034,3.548577239,0.066951379,black,male,-0.239772965
-191.5831454,0.454464778,-0.422946305,0.231453716,-1.410095162,1.106952922,-0.093526658,0.841421506,black,female,-1.047710308
-174.7583322,0.363107636,-0.225343665,-0.528696521,-0.466641123,-1.967867625,-1.549999706,0.294702945,white,male,-1.68580999
148.444529,1.507760096,-0.471478106,1.650850481,0.686621313,1.038318558,0.005351438,-1.254242239,white,female,0.102850355
-94.55388841,-0.343092703,-0.387361632,-0.343727915,-0.885410718,-0.485948736,0.318138781,0.007406936,white,male,-1.588541456
97.59810327,-0.759466686,-1.108994245,-0.600892649,-0.873535241,0.795752383,-1.271337871,-0.547511461,black,female,2.259314535
-2.040515803,2.340114005,1.156382234,-0.562493488,1.492110613,0.916124284,-0.049583596,-1.73588199,black,female,0.113167079
74.05882828,1.421639741,0.186759404,0.738315909,0.274558891,1.457776606,-1.394846947,0.877282896,white,male,0.521064464
-205.4651621,-2.743722819,-0.062631547,0.219182889,-0.993500092,-0.226759721,-0.263034991,-2.890441218,black,male,-0.905321805
265.5522457,-1.296252781,-0.047168688,-0.268002216,0.729395646,-0.146838463,0.52065773,-0.076377692,white,female,2.213461024
-14.53376451,1.499181522,-0.775338423,1.086396212,0.260477225,0.663084909,-0.506604066,1.291666365,white,male,-0.447902955
-21.56724824,-1.144815509,-0.191774823,0.302181449,-0.573395324,0.069299721,0.799575369,0.598672738,black,female,1.233202914
-463.6419096,-1.089846784,-2.686107058,1.158010039,-0.031523513,-0.129918376,0.137755753,1.310346542,black,male,-2.509412742
-186.1782854,0.921966715,-0.255410734,0.698699016,-0.380348492,2.583985291,0.879022116,-0.639196546,black,male,-1.220515422
-1.194491905,-0.292972671,1.051489394,-1.966947957,-2.052274724,-1.304631165,1.117475706,0.456316434,black,female,0.513098407
-160.9839016,-1.849769509,-0.354346689,-0.07823835,-0.879369243,-1.632157237,-0.022693049,-0.271541123,black,male,-1.299389175
58.06390495,-1.879435198,-0.788031138,0.573804288,-0.50070466,0.482502025,0.885311458,-0.891962887,white,female,-1.057259633
27.50825983,1.034448357,0.664497726,1.339622188,0.413219527,0.69751589,-0.502341464,0.287216472,black,male,1.265718172
134.9691844,0.04807151,-0.168118361,-1.079442899,-0.516129409,-0.431172122,-0.624091119,-0.72933374,white,female,0.45027415
251.2199029,0.770840723,0.735684574,-1.368054191,1.634905368,-0.873983377,0.348660161,-0.406289833,white,male,1.645677248
-30.21242123,-0.307550061,-0.334847395,1.240892916,-0.593986036,1.259690461,0.962867616,1.489480353,black,male,0.461076796
164.5254965,-0.212548077,0.694694662,1.023503585,0.896757648,2.144511018,0.350749418,-0.513812807,black,female,0.557266495
57.36528739,-0.526062334,0.869679188,-0.226250705,-0.259589448,0.097636491,0.919174908,-0.299336247,white,male,-0.432564635
135.5267347,-1.888303862,-0.245710349,-0.260563489,-1.012576861,-0.113065068,1.097240662,0.866304925,black,female,1.508411924
70.02430583,-1.174389791,-0.863949583,0.288610131,1.402102029,-1.296103108,0.425424333,-0.654228588,white,male,1.615154365
-176.8979036,-0.076124254,-0.974090757,-0.152972077,-0.264996842,0.056813172,0.731266571,-0.540153837,white,male,-1.880075711
292.3061084,0.162410222,0.710103998,-0.042701375,1.676735358,1.90194787,-0.631777408,-0.061923659,white,male,1.448882232
153.3006786,0.142071138,0.014857906,-1.558193175,-0.170329801,-0.394231208,0.804625923,-0.068166769,white,female,1.256933839
-130.1095397,-0.28757757,-0.116556483,-0.221746347,0.731917247,-1.661649857,-0.383814513,1.848190023,black,male,-0.362047609
27.80234004,0.991574095,0.228310949,-1.50745025,-0.145727131,0.226678676,-0.490756461,-1.329739377,black,female,1.223197832
-207.5750596,0.609411859,-1.629138044,0.443662926,1.554498656,0.198767269,0.002614806,0.716965383,black,male,-1.145904896
